,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
4860,748.0,36.0,4.0,141573.55,1.0,1.0,0.0,82158.14,0.0,0,0,1,0,1
4861,663.0,22.0,9.0,0.0,1.0,1.0,0.0,29135.89,1.0,0,0,1,1,0
4862,645.0,55.0,1.0,133676.65,1.0,0.0,1.0,17095.49,0.0,0,0,1,1,0
4863,464.0,33.0,10.0,147493.7,2.0,1.0,0.0,100447.53,0.0,1,0,0,1,0
4864,737.0,54.0,9.0,0.0,1.0,1.0,0.0,83470.4,1.0,1,0,0,0,1
4865,590.0,29.0,4.0,0.0,2.0,1.0,0.0,121846.81,0.0,1,0,0,1,0
4866,522.0,37.0,3.0,95022.57,1.0,1.0,1.0,129107.59,0.0,0,1,0,1,0
4867,648.0,34.0,3.0,0.0,1.0,1.0,0.0,54726.43,0.0,1,0,0,1,0
4868,754.0,37.0,6.0,0.0,1.0,1.0,1.0,116141.72,0.0,1,0,0,0,1
4869,669.0,50.0,4.0,149713.61,3.0,1.0,1.0,124872.42,1.0,1,0,0,0,1
4870,648.0,43.0,1.0,107963.38,1.0,0.0,0.0,186438.86,1.0,0,1,0,1,0
4871,763.0,40.0,3.0,0.0,2.0,1.0,0.0,134281.11,0.0,1,0,0,0,1
4872,790.0,32.0,3.0,0.0,1.0,1.0,0.0,91044.47,0.0,0,0,1,0,1
4873,581.0,37.0,7.0,0.0,2.0,1.0,1.0,74320.75,0.0,1,0,0,0,1
4874,703.0,43.0,8.0,0.0,2.0,1.0,0.0,9704.66,0.0,1,0,0,0,1
4875,571.0,33.0,9.0,102017.25,2.0,0.0,0.0,128600.49,0.0,1,0,0,1,0
4876,657.0,27.0,8.0,0.0,2.0,0.0,0.0,6468.24,0.0,0,0,1,1,0
4877,737.0,44.0,7.0,0.0,2.0,0.0,0.0,57898.58,0.0,1,0,0,0,1
4878,793.0,29.0,8.0,96674.55,2.0,0.0,0.0,192120.66,0.0,0,0,1,0,1
4879,783.0,44.0,3.0,81811.71,1.0,1.0,0.0,164213.53,1.0,0,0,1,1,0
4880,751.0,33.0,4.0,79281.61,1.0,1.0,0.0,117547.76,0.0,0,0,1,0,1
4881,579.0,31.0,6.0,0.0,2.0,1.0,0.0,26149.25,0.0,1,0,0,0,1
4882,655.0,36.0,10.0,122314.39,1.0,1.0,0.0,9181.66,0.0,0,1,0,1,0
4883,614.0,43.0,8.0,140733.74,1.0,1.0,1.0,166588.76,0.0,0,1,0,0,1
4884,678.0,49.0,2.0,116933.11,1.0,1.0,0.0,195053.58,1.0,0,1,0,0,1
4885,562.0,41.0,5.0,165445.04,2.0,1.0,0.0,85787.31,0.0,0,0,1,0,1
4886,711.0,53.0,5.0,123805.03,1.0,1.0,0.0,102428.51,0.0,0,1,0,1,0
4887,620.0,37.0,0.0,107548.94,1.0,1.0,0.0,71175.94,0.0,1,0,0,0,1
4888,437.0,49.0,9.0,111634.29,2.0,0.0,1.0,166440.32,0.0,1,0,0,0,1
4889,691.0,41.0,8.0,109153.96,3.0,1.0,1.0,148848.76,1.0,0,1,0,1,0
4890,552.0,34.0,4.0,0.0,2.0,1.0,0.0,140286.69,0.0,0,0,1,1,0
4891,765.0,34.0,5.0,86055.17,2.0,1.0,1.0,104220.5,0.0,0,1,0,0,1
4892,707.0,51.0,10.0,98438.23,1.0,0.0,0.0,70778.63,1.0,0,1,0,1,0
4893,764.0,29.0,5.0,0.0,2.0,1.0,0.0,65868.28,0.0,0,0,1,0,1
4894,585.0,32.0,8.0,144705.87,2.0,0.0,0.0,171482.56,0.0,1,0,0,1,0
4895,784.0,31.0,7.0,0.0,2.0,1.0,1.0,143204.41,0.0,1,0,0,0,1
4896,605.0,41.0,5.0,91612.91,1.0,1.0,1.0,28427.84,0.0,1,0,0,0,1
4897,699.0,40.0,2.0,0.0,1.0,1.0,0.0,78387.32,0.0,0,0,1,0,1
4898,544.0,40.0,7.0,0.0,1.0,0.0,1.0,161076.92,0.0,1,0,0,1,0
4899,803.0,32.0,9.0,192122.84,1.0,1.0,1.0,54277.45,1.0,1,0,0,1,0
4900,735.0,41.0,7.0,179904.0,1.0,1.0,1.0,137180.95,0.0,1,0,0,0,1
4901,673.0,59.0,0.0,178058.06,2.0,0.0,1.0,21063.71,1.0,1,0,0,0,1
4902,652.0,30.0,2.0,176166.56,2.0,1.0,1.0,152210.81,0.0,1,0,0,0,1
4903,694.0,42.0,3.0,156864.2,2.0,0.0,0.0,88890.75,0.0,1,0,0,0,1
4904,741.0,44.0,7.0,0.0,2.0,1.0,1.0,190534.76,0.0,1,0,0,1,0
4905,590.0,30.0,3.0,0.0,2.0,1.0,0.0,83090.35,0.0,0,0,1,0,1
4906,809.0,33.0,3.0,0.0,2.0,0.0,1.0,141426.78,0.0,0,0,1,1,0
4907,523.0,34.0,2.0,161588.89,1.0,1.0,1.0,51358.66,0.0,1,0,0,0,1
4908,540.0,48.0,2.0,109349.29,1.0,1.0,0.0,88703.04,1.0,1,0,0,0,1
4909,596.0,29.0,6.0,0.0,2.0,1.0,0.0,116696.77,0.0,0,0,1,1,0
4910,597.0,36.0,9.0,0.0,2.0,1.0,1.0,7156.09,0.0,1,0,0,1,0
4911,407.0,37.0,1.0,0.0,1.0,1.0,1.0,49161.12,1.0,0,0,1,0,1
4912,748.0,60.0,0.0,152335.7,1.0,1.0,0.0,126743.33,1.0,1,0,0,0,1
4913,562.0,51.0,1.0,124662.54,1.0,1.0,1.0,65390.46,1.0,1,0,0,1,0
4914,734.0,47.0,10.0,91522.04,2.0,1.0,1.0,138835.91,0.0,0,1,0,1,0
4915,710.0,45.0,1.0,0.0,2.0,1.0,1.0,36154.66,0.0,1,0,0,0,1
4916,539.0,39.0,6.0,62052.28,1.0,0.0,1.0,59755.14,0.0,0,0,1,1,0
4917,542.0,32.0,7.0,107871.72,1.0,1.0,0.0,125302.64,0.0,1,0,0,0,1
4918,717.0,36.0,2.0,99472.76,2.0,1.0,0.0,94274.72,1.0,1,0,0,1,0
4919,682.0,50.0,10.0,128039.01,1.0,1.0,1.0,102260.16,0.0,0,0,1,1,0
4920,515.0,33.0,2.0,0.0,2.0,1.0,1.0,136028.97,0.0,1,0,0,0,1
4921,526.0,33.0,8.0,114634.63,2.0,1.0,0.0,110114.38,1.0,0,0,1,1,0
4922,702.0,26.0,5.0,56738.47,2.0,1.0,1.0,100442.22,1.0,1,0,0,0,1
4923,651.0,34.0,2.0,90355.12,2.0,0.0,0.0,193597.94,0.0,0,1,0,0,1
4924,792.0,36.0,5.0,115725.24,2.0,0.0,0.0,1871.25,0.0,0,1,0,0,1
4925,817.0,58.0,3.0,114327.59,2.0,1.0,1.0,42831.11,0.0,0,1,0,0,1
4926,674.0,36.0,6.0,100762.64,1.0,1.0,0.0,182156.86,0.0,0,1,0,1,0
4927,641.0,40.0,9.0,0.0,1.0,0.0,0.0,151648.66,1.0,1,0,0,1,0
4928,513.0,39.0,7.0,89039.9,2.0,1.0,1.0,146738.83,0.0,0,0,1,0,1
4929,561.0,34.0,1.0,78829.53,1.0,1.0,1.0,12148.2,0.0,1,0,0,0,1
4930,627.0,30.0,6.0,112372.96,1.0,1.0,1.0,118029.09,0.0,0,1,0,0,1
4931,682.0,81.0,6.0,122029.15,1.0,1.0,1.0,50783.88,0.0,0,1,0,0,1
4932,683.0,29.0,0.0,157829.12,1.0,0.0,0.0,129891.66,0.0,1,0,0,1,0
4933,420.0,31.0,1.0,108377.75,2.0,1.0,1.0,9904.63,0.0,0,1,0,1,0
4934,670.0,54.0,2.0,95507.12,1.0,1.0,1.0,63213.31,0.0,1,0,0,1,0
4935,505.0,43.0,6.0,127146.68,1.0,0.0,0.0,137565.87,0.0,0,1,0,0,1
4936,580.0,24.0,1.0,133811.78,1.0,1.0,0.0,17185.95,1.0,0,1,0,0,1
4937,577.0,36.0,3.0,121092.47,2.0,0.0,1.0,143783.46,0.0,1,0,0,0,1
4938,773.0,34.0,10.0,126979.75,1.0,0.0,0.0,36823.28,0.0,0,1,0,0,1
4939,616.0,37.0,5.0,144235.73,2.0,0.0,0.0,154957.66,1.0,1,0,0,0,1
4940,763.0,38.0,0.0,152582.2,2.0,0.0,0.0,31892.82,0.0,1,0,0,1,0
4941,640.0,43.0,9.0,172478.15,1.0,1.0,0.0,191084.4,1.0,0,0,1,0,1
4942,592.0,36.0,1.0,126477.42,1.0,0.0,0.0,179718.17,0.0,1,0,0,0,1
4943,528.0,43.0,7.0,97473.87,2.0,1.0,1.0,159823.16,0.0,0,0,1,0,1
4944,630.0,53.0,5.0,138053.67,1.0,0.0,1.0,114110.97,0.0,1,0,0,0,1
4945,529.0,31.0,2.0,164003.05,2.0,1.0,1.0,60993.23,0.0,1,0,0,1,0
4946,546.0,47.0,8.0,0.0,1.0,1.0,1.0,66408.01,1.0,1,0,0,1,0
4947,753.0,62.0,6.0,0.0,2.0,1.0,1.0,136398.9,0.0,1,0,0,1,0
4948,772.0,39.0,4.0,122486.11,2.0,1.0,1.0,140709.25,0.0,0,0,1,1,0
4949,567.0,36.0,1.0,0.0,2.0,0.0,0.0,8555.73,0.0,1,0,0,0,1
4950,628.0,45.0,6.0,53667.44,1.0,1.0,0.0,115022.94,0.0,0,1,0,1,0
4951,658.0,20.0,7.0,0.0,2.0,0.0,0.0,187638.34,0.0,1,0,0,0,1
4952,679.0,58.0,9.0,109327.65,1.0,1.0,1.0,3829.13,0.0,0,0,1,0,1
4953,629.0,34.0,1.0,121151.05,1.0,0.0,0.0,119357.93,0.0,0,0,1,0,1
4954,731.0,42.0,9.0,101043.63,1.0,1.0,1.0,192175.52,0.0,0,0,1,0,1
4955,775.0,33.0,3.0,83501.66,2.0,1.0,0.0,128841.31,0.0,0,1,0,0,1
4956,660.0,33.0,2.0,80462.24,1.0,0.0,0.0,150422.35,0.0,0,0,1,0,1
4957,752.0,39.0,3.0,0.0,1.0,1.0,0.0,188187.05,0.0,1,0,0,0,1
4958,655.0,37.0,6.0,109093.41,2.0,1.0,0.0,1775.52,0.0,1,0,0,0,1
4959,543.0,46.0,5.0,140355.6,1.0,1.0,1.0,85086.78,0.0,0,0,1,1,0
4960,811.0,42.0,10.0,0.0,2.0,1.0,1.0,3797.79,0.0,1,0,0,0,1
4961,689.0,45.0,0.0,130170.82,2.0,1.0,0.0,150856.38,0.0,0,1,0,0,1
4962,531.0,42.0,2.0,0.0,2.0,0.0,1.0,90537.47,0.0,1,0,0,1,0
4963,515.0,40.0,0.0,109542.29,1.0,1.0,1.0,166370.81,0.0,1,0,0,0,1
4964,466.0,41.0,3.0,33563.95,2.0,1.0,0.0,178994.13,1.0,1,0,0,1,0
4965,782.0,36.0,1.0,148795.17,2.0,1.0,1.0,195681.43,0.0,1,0,0,0,1
4966,611.0,64.0,9.0,0.0,2.0,1.0,1.0,53277.15,0.0,1,0,0,0,1
4967,621.0,40.0,8.0,174126.75,3.0,1.0,0.0,172490.78,1.0,0,1,0,0,1
4968,604.0,41.0,3.0,0.0,1.0,0.0,0.0,11819.84,0.0,0,0,1,0,1
4969,655.0,35.0,1.0,106405.03,1.0,1.0,1.0,82900.25,0.0,0,0,1,1,0
4970,689.0,38.0,2.0,0.0,1.0,1.0,1.0,82709.8,0.0,0,0,1,0,1
4971,681.0,30.0,2.0,128393.29,1.0,1.0,1.0,180593.45,0.0,0,0,1,0,1
4972,643.0,41.0,2.0,127841.52,1.0,1.0,0.0,172363.41,0.0,0,1,0,0,1
4973,617.0,24.0,4.0,137295.19,2.0,1.0,1.0,91195.12,0.0,1,0,0,1,0
4974,638.0,55.0,2.0,155828.22,1.0,0.0,1.0,108987.25,1.0,0,0,1,1,0
4975,743.0,39.0,6.0,0.0,2.0,1.0,0.0,44265.28,0.0,1,0,0,0,1
4976,828.0,25.0,7.0,144351.86,1.0,1.0,0.0,116613.26,0.0,0,1,0,1,0
4977,776.0,35.0,8.0,106365.29,1.0,1.0,1.0,148527.56,0.0,0,0,1,0,1
4978,540.0,35.0,7.0,127801.88,1.0,0.0,1.0,84239.46,0.0,0,1,0,0,1
4979,616.0,45.0,4.0,122793.96,1.0,1.0,1.0,62002.04,0.0,0,1,0,1,0
4980,628.0,38.0,10.0,113525.84,1.0,1.0,0.0,46044.48,1.0,0,1,0,0,1
4981,667.0,23.0,6.0,136100.69,2.0,0.0,0.0,169669.33,1.0,0,0,1,1,0
4982,615.0,30.0,7.0,0.0,2.0,1.0,1.0,156346.84,0.0,1,0,0,0,1
4983,543.0,30.0,4.0,140916.81,1.0,1.0,0.0,157711.18,0.0,1,0,0,0,1
4984,553.0,31.0,4.0,0.0,2.0,1.0,1.0,89087.4,0.0,1,0,0,1,0
4985,554.0,26.0,4.0,121365.39,1.0,1.0,1.0,8742.36,0.0,0,1,0,0,1
4986,684.0,36.0,4.0,0.0,1.0,1.0,0.0,117038.96,0.0,0,0,1,1,0
4987,452.0,35.0,7.0,0.0,2.0,1.0,0.0,164241.67,0.0,1,0,0,1,0
4988,606.0,47.0,3.0,93578.68,2.0,0.0,1.0,137720.56,1.0,1,0,0,0,1
4989,629.0,40.0,9.0,0.0,1.0,1.0,0.0,106.67,0.0,1,0,0,0,1
4990,659.0,33.0,8.0,115409.6,1.0,0.0,1.0,1539.21,0.0,0,0,1,1,0
4991,493.0,33.0,8.0,90791.69,1.0,1.0,1.0,59659.53,0.0,1,0,0,1,0
4992,794.0,62.0,9.0,123681.32,3.0,1.0,0.0,173586.63,1.0,1,0,0,1,0
4993,554.0,44.0,6.0,92436.86,1.0,1.0,0.0,126033.9,0.0,1,0,0,1,0
4994,796.0,52.0,9.0,167194.36,1.0,1.0,1.0,62808.93,1.0,0,1,0,1,0
4995,807.0,36.0,4.0,0.0,2.0,0.0,1.0,147007.33,0.0,1,0,0,1,0
4996,500.0,44.0,9.0,160838.13,2.0,1.0,0.0,196261.64,0.0,0,1,0,0,1
4997,722.0,43.0,1.0,0.0,1.0,1.0,0.0,44560.17,1.0,0,0,1,0,1
4998,559.0,40.0,7.0,144470.77,1.0,1.0,1.0,18917.95,0.0,0,0,1,1,0
4999,584.0,38.0,3.0,0.0,2.0,1.0,1.0,4525.4,0.0,0,0,1,1,0
5000,834.0,68.0,9.0,130169.27,2.0,0.0,1.0,93112.2,0.0,0,1,0,1,0
5001,754.0,35.0,4.0,0.0,2.0,1.0,1.0,9658.41,0.0,0,0,1,0,1
5002,590.0,43.0,7.0,81076.8,2.0,1.0,1.0,182627.25,1.0,1,0,0,0,1
5003,740.0,36.0,7.0,0.0,1.0,1.0,1.0,13177.4,0.0,1,0,0,0,1
5004,502.0,37.0,3.0,101465.31,1.0,1.0,0.0,43568.31,1.0,0,1,0,1,0
5005,733.0,48.0,5.0,0.0,1.0,0.0,1.0,117830.57,0.0,1,0,0,0,1
5006,755.0,37.0,0.0,113865.23,2.0,1.0,1.0,117396.25,0.0,0,1,0,1,0
5007,554.0,46.0,7.0,87603.35,3.0,0.0,1.0,96929.24,1.0,0,0,1,1,0
5008,534.0,36.0,4.0,120037.96,1.0,1.0,0.0,36275.94,0.0,1,0,0,0,1
5009,656.0,33.0,4.0,0.0,2.0,1.0,0.0,116706.0,0.0,0,0,1,0,1
5010,575.0,49.0,7.0,121205.15,4.0,1.0,1.0,168080.53,1.0,0,1,0,0,1
5011,480.0,47.0,8.0,75408.33,1.0,1.0,0.0,25887.89,1.0,0,0,1,0,1
5012,575.0,40.0,5.0,0.0,2.0,1.0,1.0,122488.59,0.0,1,0,0,0,1
5013,672.0,40.0,3.0,0.0,1.0,1.0,0.0,113171.61,1.0,1,0,0,1,0
5014,758.0,35.0,5.0,0.0,2.0,0.0,0.0,100365.51,0.0,0,0,1,1,0
5015,682.0,50.0,6.0,121818.84,2.0,0.0,1.0,124151.37,0.0,1,0,0,0,1
5016,501.0,29.0,8.0,0.0,2.0,1.0,0.0,112664.24,0.0,1,0,0,1,0
5017,746.0,34.0,6.0,141806.0,2.0,1.0,1.0,183494.87,0.0,0,1,0,0,1
5018,556.0,51.0,8.0,61354.14,1.0,1.0,0.0,198810.65,1.0,1,0,0,1,0
5019,823.0,53.0,4.0,124954.94,1.0,0.0,1.0,131259.6,1.0,0,1,0,1,0
5020,491.0,68.0,1.0,95039.12,1.0,0.0,1.0,116471.14,1.0,0,1,0,1,0
5021,638.0,29.0,9.0,103417.74,1.0,1.0,1.0,15336.4,0.0,1,0,0,1,0
5022,734.0,45.0,2.0,0.0,2.0,1.0,0.0,99593.28,0.0,1,0,0,0,1
5023,555.0,40.0,10.0,43028.77,1.0,1.0,0.0,170514.21,0.0,1,0,0,0,1
5024,745.0,44.0,0.0,119638.21,1.0,1.0,1.0,34265.08,1.0,0,1,0,1,0
5025,728.0,37.0,3.0,122689.51,2.0,0.0,0.0,106977.53,1.0,1,0,0,0,1
5026,626.0,44.0,10.0,0.0,2.0,0.0,0.0,164287.86,0.0,1,0,0,0,1
5027,681.0,37.0,8.0,73179.34,2.0,1.0,1.0,25292.53,0.0,0,1,0,0,1
5028,478.0,38.0,4.0,171913.87,1.0,1.0,0.0,51820.87,1.0,1,0,0,1,0
5029,709.0,38.0,5.0,0.0,2.0,1.0,1.0,81452.29,0.0,1,0,0,0,1
5030,562.0,33.0,8.0,97055.145,2.0,1.0,0.0,1354.25,0.0,0,1,0,0,1
5031,769.0,34.0,7.0,137239.17,1.0,1.0,1.0,71379.92,1.0,0,1,0,1,0
5032,684.0,46.0,3.0,102955.14,2.0,1.0,0.0,154137.33,0.0,0,1,0,1,0
5033,536.0,61.0,8.0,65190.29,1.0,1.0,1.0,64308.49,1.0,1,0,0,1,0
5034,631.0,29.0,2.0,96863.52,2.0,1.0,1.0,31613.35,0.0,0,1,0,1,0
5035,657.0,34.0,5.0,154983.98,1.0,1.0,0.0,27738.01,0.0,0,0,1,0,1
5036,699.0,59.0,3.0,106819.65,1.0,0.0,1.0,163570.25,0.0,0,1,0,0,1
5037,606.0,38.0,7.0,128578.52,1.0,1.0,1.0,193878.51,0.0,0,0,1,0,1
5038,612.0,63.0,2.0,126473.33,1.0,0.0,1.0,147545.65,0.0,1,0,0,1,0
5039,660.0,38.0,5.0,110570.78,2.0,1.0,0.0,195906.59,0.0,1,0,0,1,0
5040,829.0,50.0,7.0,0.0,2.0,0.0,1.0,178458.86,0.0,0,0,1,0,1
5041,567.0,29.0,8.0,0.0,2.0,1.0,0.0,156125.72,0.0,0,0,1,0,1
5042,850.0,33.0,3.0,0.0,2.0,1.0,1.0,11159.19,0.0,1,0,0,1,0
5043,712.0,44.0,2.0,0.0,2.0,0.0,0.0,45738.94,0.0,0,0,1,1,0
5044,562.0,30.0,3.0,111099.79,2.0,0.0,0.0,140650.19,0.0,1,0,0,0,1
5045,755.0,29.0,3.0,0.0,3.0,1.0,0.0,4733.94,0.0,1,0,0,1,0
5046,793.0,25.0,3.0,100913.57,1.0,0.0,0.0,10579.72,0.0,0,0,1,0,1
5047,471.0,26.0,8.0,0.0,2.0,1.0,1.0,179655.87,0.0,0,0,1,0,1
5048,707.0,42.0,2.0,16893.59,1.0,1.0,1.0,77502.56,0.0,1,0,0,0,1
5049,784.0,38.0,10.0,122267.85,1.0,0.0,0.0,145759.93,0.0,0,0,1,0,1
5050,703.0,32.0,1.0,125685.79,1.0,1.0,1.0,56246.72,0.0,1,0,0,0,1
5051,704.0,36.0,8.0,127397.34,1.0,1.0,0.0,151335.24,0.0,0,0,1,0,1
5052,662.0,38.0,0.0,105271.56,1.0,0.0,1.0,100091.28694925494,0.0,1,0,0,0,1
5053,636.0,28.0,2.0,115265.14,1.0,0.0,0.0,191627.85,0.0,0,1,0,1,0
5054,640.0,36.0,4.0,0.0,1.0,0.0,0.0,173016.46,0.0,0,0,1,0,1
5055,739.0,31.0,1.0,0.0,2.0,1.0,1.0,58469.75,0.0,0,0,1,0,1
5056,767.0,23.0,2.0,139542.82,1.0,0.0,1.0,100091.28694925494,0.0,0,1,0,0,1
5057,753.0,46.0,3.0,111512.75,3.0,1.0,0.0,159576.75,1.0,0,1,0,1,0
5058,714.0,37.0,9.0,148466.93,2.0,0.0,1.0,151280.96,0.0,1,0,0,0,1
5059,707.0,29.0,4.0,0.0,2.0,1.0,0.0,139953.94,0.0,1,0,0,0,1
5060,577.0,35.0,4.0,108155.49,1.0,1.0,0.0,105407.79,0.0,1,0,0,1,0
5061,633.0,42.0,1.0,0.0,2.0,1.0,0.0,56865.62,0.0,1,0,0,1,0
5062,849.0,41.0,10.0,84622.13,1.0,1.0,1.0,198072.16,0.0,0,1,0,0,1
5063,614.0,41.0,7.0,146997.64,2.0,0.0,0.0,137791.18,0.0,0,0,1,1,0
5064,558.0,47.0,9.0,0.0,2.0,1.0,0.0,103787.28,0.0,1,0,0,1,0
5065,832.0,27.0,10.0,98590.25,1.0,1.0,0.0,30912.89,0.0,1,0,0,1,0
5066,567.0,26.0,2.0,0.0,2.0,1.0,1.0,78651.55,0.0,1,0,0,1,0
5067,587.0,45.0,8.0,134980.74,1.0,1.0,1.0,123309.57,1.0,0,1,0,1,0
5068,712.0,79.0,5.0,108078.56,1.0,1.0,1.0,174118.93,0.0,0,0,1,1,0
5069,655.0,29.0,9.0,0.0,2.0,0.0,1.0,85736.26,0.0,0,0,1,1,0
5070,641.0,42.0,6.0,0.0,2.0,0.0,0.0,121138.77,0.0,1,0,0,1,0
5071,676.0,35.0,5.0,106836.67,2.0,1.0,0.0,84199.78,0.0,1,0,0,0,1
5072,472.0,29.0,8.0,102490.27,1.0,0.0,1.0,181224.56,0.0,1,0,0,0,1
5073,644.0,34.0,9.0,112746.54,2.0,0.0,0.0,141230.07,0.0,0,1,0,0,1
5074,598.0,38.0,0.0,125487.89,1.0,0.0,0.0,158111.71,0.0,1,0,0,0,1
5075,792.0,25.0,8.0,142862.21,1.0,1.0,1.0,130639.01,0.0,0,0,1,0,1
5076,700.0,37.0,7.0,0.0,2.0,1.0,0.0,17040.82,0.0,1,0,0,1,0
5077,616.0,34.0,10.0,0.0,2.0,1.0,0.0,25662.27,0.0,1,0,0,0,1
5078,743.0,35.0,6.0,79388.33,1.0,1.0,1.0,193360.69,0.0,0,0,1,0,1
5079,427.0,37.0,5.0,0.0,2.0,1.0,1.0,121485.1,0.0,1,0,0,0,1
5080,731.0,29.0,10.0,0.0,2.0,1.0,1.0,162452.65,0.0,1,0,0,0,1
5081,610.0,31.0,6.0,107784.65,1.0,1.0,1.0,141137.53,0.0,1,0,0,1,0
5082,724.0,41.0,4.0,142880.28,3.0,0.0,0.0,185541.2,1.0,0,1,0,1,0
5083,653.0,38.0,9.0,149571.94,1.0,1.0,0.0,118383.18,0.0,0,0,1,1,0
5084,774.0,49.0,1.0,142767.39,1.0,1.0,1.0,8214.41,0.0,1,0,0,0,1
5085,547.0,49.0,8.0,121537.71,2.0,1.0,0.0,46521.45,1.0,0,1,0,1,0
5086,719.0,50.0,2.0,0.0,2.0,0.0,0.0,10772.13,0.0,0,0,1,0,1
5087,740.0,43.0,9.0,0.0,1.0,1.0,0.0,199290.68,1.0,0,0,1,0,1
5088,543.0,42.0,4.0,89838.71,3.0,1.0,0.0,85983.54,1.0,1,0,0,0,1
5089,688.0,45.0,9.0,103399.87,1.0,0.0,0.0,129870.93,0.0,0,1,0,0,1
5090,474.0,30.0,9.0,0.0,2.0,0.0,0.0,63158.22,0.0,1,0,0,1,0
5091,505.0,43.0,5.0,136855.94,2.0,1.0,0.0,171070.52,0.0,0,1,0,0,1
5092,688.0,39.0,0.0,0.0,2.0,1.0,0.0,53222.15,1.0,1,0,0,1,0
5093,650.0,55.0,2.0,140891.46,3.0,1.0,1.0,179834.45,1.0,0,1,0,1,0
5094,610.0,37.0,0.0,0.0,1.0,1.0,0.0,114514.64,0.0,1,0,0,0,1
5095,705.0,46.0,5.0,89364.91,1.0,0.0,1.0,139162.15,0.0,0,0,1,1,0
5096,669.0,29.0,7.0,146011.4,1.0,0.0,0.0,50249.16,0.0,1,0,0,1,0
5097,650.0,20.0,8.0,0.0,2.0,1.0,1.0,113469.65,0.0,0,0,1,0,1
5098,550.0,29.0,9.0,145294.08,2.0,1.0,0.0,147484.13,0.0,0,1,0,0,1
5099,595.0,45.0,9.0,106000.12,1.0,0.0,0.0,191448.96,1.0,0,1,0,1,0
5100,572.0,26.0,5.0,0.0,2.0,1.0,0.0,119381.41,0.0,0,0,1,1,0
5101,622.0,58.0,2.0,0.0,2.0,1.0,1.0,33277.31,0.0,0,0,1,1,0
5102,662.0,20.0,9.0,104508.77,2.0,0.0,0.0,73107.53,0.0,0,0,1,0,1
5103,783.0,58.0,3.0,127539.3,1.0,1.0,1.0,96590.39,1.0,0,1,0,1,0
5104,714.0,44.0,7.0,0.0,1.0,0.0,1.0,6923.11,0.0,0,0,1,0,1
5105,671.0,51.0,3.0,96891.46,1.0,1.0,0.0,176403.33,1.0,0,1,0,0,1
5106,600.0,32.0,1.0,78535.25,1.0,1.0,0.0,64349.6,0.0,1,0,0,1,0
5107,847.0,37.0,9.0,112712.17,1.0,1.0,0.0,116097.26,0.0,0,0,1,1,0
5108,650.0,55.0,9.0,119618.42,1.0,1.0,1.0,29861.13,0.0,0,0,1,0,1
5109,710.0,28.0,6.0,0.0,1.0,1.0,0.0,48426.98,0.0,0,0,1,1,0
5110,682.0,33.0,8.0,74963.5,1.0,1.0,1.0,32770.56,0.0,1,0,0,1,0
5111,642.0,26.0,1.0,138023.79,2.0,0.0,1.0,117060.2,0.0,1,0,0,0,1
5112,536.0,28.0,4.0,0.0,1.0,1.0,1.0,136197.65,0.0,0,0,1,1,0
5113,754.0,47.0,1.0,185513.67,1.0,1.0,0.0,27438.83,0.0,1,0,0,1,0
5114,678.0,60.0,8.0,185648.56,1.0,0.0,0.0,192156.54,1.0,1,0,0,0,1
5115,533.0,49.0,1.0,102286.6,3.0,1.0,0.0,69409.37,1.0,0,1,0,1,0
5116,741.0,38.0,4.0,128015.83,1.0,1.0,0.0,58440.43,0.0,0,1,0,0,1
5117,757.0,31.0,10.0,39539.39,2.0,0.0,0.0,192519.39,0.0,1,0,0,0,1
5118,721.0,40.0,3.0,0.0,1.0,1.0,1.0,144874.67,0.0,1,0,0,0,1
5119,700.0,37.0,3.0,77608.46,2.0,1.0,1.0,175373.46,0.0,1,0,0,0,1
5120,663.0,26.0,5.0,141462.13,1.0,1.0,0.0,440.2,0.0,1,0,0,0,1
5121,677.0,35.0,0.0,0.0,2.0,0.0,0.0,76637.38,0.0,0,0,1,1,0
5122,655.0,27.0,2.0,131691.33,1.0,1.0,0.0,49480.66,0.0,1,0,0,0,1
5123,832.0,29.0,8.0,93833.86,1.0,0.0,1.0,10417.87,0.0,0,0,1,0,1
5124,721.0,46.0,7.0,137933.39,1.0,1.0,1.0,67976.57,0.0,0,0,1,1,0
5125,542.0,54.0,8.0,105770.14,1.0,0.0,1.0,140929.98,1.0,0,0,1,0,1
5126,654.0,54.0,5.0,0.0,2.0,0.0,1.0,47139.06,0.0,0,0,1,1,0
5127,821.0,38.0,8.0,0.0,2.0,0.0,1.0,126241.4,1.0,0,0,1,1,0
5128,508.0,38.0,3.0,166328.65,2.0,0.0,1.0,22614.19,0.0,1,0,0,1,0
5129,588.0,42.0,2.0,164307.77,1.0,1.0,0.0,48498.19,0.0,0,1,0,1,0
5130,691.0,38.0,9.0,163965.69,2.0,0.0,1.0,103511.26,0.0,0,1,0,0,1
5131,664.0,40.0,7.0,125608.72,1.0,1.0,0.0,122073.48,0.0,1,0,0,0,1
5132,439.0,66.0,9.0,0.0,1.0,1.0,0.0,65535.56,0.0,1,0,0,1,0
5133,479.0,37.0,6.0,118433.94,1.0,0.0,1.0,160060.9,0.0,0,0,1,0,1
